session_id,step_idx,timestamp,freq_0,amp_0,offset_0,phase_0,freq_1,amp_1,offset_1,phase_1,freq_2,amp_2,offset_2,phase_2,recent_speed,recent_speed_delta,stuck_prob,trial_count,hint_count,time_in_session,action,reward,done
session_0004,1,2024-01-01 14:01:00,1.8016084306640168,0.5618642944032355,-0.05245705843579179,1.1755338418585295,1.1388231295602649,0.5911586153479846,0.22049437905139496,1.4259591102182159,0.8717593444270372,0.34199741779854875,0.14760856814606782,2.5653264283234587,0.8049007266180159,0.009235477519855206,0.17877438659422853,1,1,30,5,-0.08152904496028959,False
session_0004,2,2024-01-01 14:02:00,1.8016084306640168,0.5618642944032355,-0.05245705843579179,1.1755338418585295,1.1388231295602649,0.6128969190713156,0.22049437905139496,1.4259591102182159,0.8717593444270372,0.34199741779854875,0.14760856814606782,2.5653264283234587,0.8442916867551261,0.03939096013711019,0.023098012733070994,2,1,60,0,0.07878192027422037,False
session_0004,3,2024-01-01 14:03:00,1.8016084306640168,0.5966897778471739,-0.05245705843579179,1.1755338418585295,1.1388231295602649,0.6128969190713156,0.22049437905139496,1.4259591102182159,0.8717593444270372,0.34199741779854875,0.14760856814606782,2.5653264283234587,0.8693359385915944,0.0250442518364683,0.13614290535990128,3,1,90,0,0.0500885036729366,False
session_0004,4,2024-01-01 14:04:00,1.809581732800697,0.5966897778471739,-0.05245705843579179,1.1755338418585295,1.1388231295602649,0.6128969190713156,0.22049437905139496,1.4259591102182159,0.8717593444270372,0.34199741779854875,0.14760856814606782,2.5653264283234587,0.8088837805735271,-0.06045215801806736,0.15869501240255837,4,1,120,0,0.0,False
session_0004,5,2024-01-01 14:05:00,1.809581732800697,0.5966897778471739,-0.05245705843579179,1.1755338418585295,1.1388231295602649,0.6128969190713156,0.22049437905139496,1.4259591102182159,0.8717593444270372,0.5513142486916083,0.14760856814606782,2.5653264283234587,0.9396326774009081,0.130748896827381,0.08325248514063846,5,1,150,0,0.261497793654762,False
session_0004,6,2024-01-01 14:06:00,1.809581732800697,0.5966897778471739,-0.05245705843579179,1.1755338418585295,1.1388231295602649,0.6128969190713156,0.22049437905139496,1.4259591102182159,0.8717593444270372,0.38445252789409556,0.14760856814606782,2.5653264283234587,0.9108870964194447,-0.028745580981463403,0.16039237329302083,6,2,180,5,-0.1,False
session_0004,7,2024-01-01 14:07:00,1.809581732800697,0.5966897778471739,-0.05245705843579179,1.1755338418585295,1.1388231295602649,0.6128969190713156,0.22049437905139496,1.4259591102182159,0.9645031925828552,0.38445252789409556,0.14760856814606782,2.5653264283234587,0.8833253504913013,-0.02756174592814331,0.49591413611731855,7,3,210,3,-0.1,False
session_0004,8,2024-01-01 14:08:00,1.8359534532363488,0.5966897778471739,-0.05245705843579179,1.1755338418585295,1.1388231295602649,0.6128969190713156,0.22049437905139496,1.4259591102182159,0.9645031925828552,0.38445252789409556,0.14760856814606782,2.5653264283234587,0.8605905014548302,-0.02273484903647116,0.6057992709156258,8,3,240,0,0.0,False
session_0004,9,2024-01-01 14:09:00,1.8359534532363488,0.7438389751464897,-0.05245705843579179,1.1755338418585295,1.1388231295602649,0.6128969190713156,0.22049437905139496,1.4259591102182159,0.9645031925828552,0.38445252789409556,0.14760856814606782,2.5653264283234587,0.7075618598955558,-0.15302864155927443,0.6770178992200707,9,4,270,3,-0.1,False
session_0004,10,2024-01-01 14:10:00,1.8359534532363488,0.7438389751464897,-0.05245705843579179,1.1755338418585295,1.1388231295602649,0.6424963180400256,0.22049437905139496,1.4259591102182159,0.9645031925828552,0.38445252789409556,0.14760856814606782,2.5653264283234587,0.8128591430307497,0.10529728313519393,0.09557545480474916,10,4,300,0,0.21059456627038786,False
session_0004,11,2024-01-01 14:11:00,1.8359534532363488,0.7438389751464897,-0.05245705843579179,1.1755338418585295,1.1820145302451743,0.6424963180400256,0.22049437905139496,1.4259591102182159,0.9645031925828552,0.38445252789409556,0.14760856814606782,2.5653264283234587,0.8193477510091605,0.006488607978410776,0.2258928159453858,11,5,330,2,-0.08702278404317845,False
session_0004,12,2024-01-01 14:12:00,1.8359534532363488,0.8088412048814376,-0.05245705843579179,1.1755338418585295,1.1820145302451743,0.6424963180400256,0.22049437905139496,1.4259591102182159,0.9645031925828552,0.38445252789409556,0.14760856814606782,2.5653264283234587,0.8551564398044482,0.03580868879528776,0.09618208566001572,12,5,360,0,0.07161737759057552,False
session_0004,13,2024-01-01 14:13:00,1.8359534532363488,0.8088412048814376,-0.05245705843579179,1.1755338418585295,1.1820145302451743,0.6424963180400256,0.22049437905139496,1.4259591102182159,0.9645031925828552,0.4503015017048404,0.14760856814606782,2.5653264283234587,0.8773004326165276,0.02214399281207935,0.10654445521314804,13,6,390,1,-0.05571201437584131,False
session_0004,14,2024-01-01 14:14:00,1.8854326499660914,0.8088412048814376,-0.05245705843579179,1.1755338418585295,1.1820145302451743,0.6424963180400256,0.22049437905139496,1.4259591102182159,0.9645031925828552,0.4503015017048404,0.14760856814606782,2.5653264283234587,0.7720379229479571,-0.10526250966857043,0.28895962576369966,14,7,420,4,-0.1,False
session_0004,15,2024-01-01 14:15:00,1.8854326499660914,0.8088412048814376,-0.05245705843579179,1.1755338418585295,1.1820145302451743,0.6424963180400256,0.22049437905139496,1.4259591102182159,0.9645031925828552,0.5674262110515723,0.14760856814606782,2.5653264283234587,0.8658373966268015,0.09379947367884434,0.1451431256542854,15,7,450,0,0.18759894735768867,False
session_0004,16,2024-01-01 14:16:00,1.8854326499660914,0.8088412048814376,-0.05245705843579179,1.1755338418585295,1.1820145302451743,0.6424963180400256,0.22049437905139496,1.4259591102182159,0.9645031925828552,0.5674262110515723,0.14760856814606782,2.5653264283234587,0.8249462885453285,-0.040891108081473004,0.3417760491818161,16,8,480,3,-0.1,True
session_0005,0,2024-01-01 15:00:00,1.6926722584746288,0.7676162376903983,-0.14796998769648767,1.8537780979180836,0.6425737963466018,0.5696994200144728,-0.1972252175443267,1.7748446906428847,1.3586457710507744,0.47959109178873643,0.013579065307873672,2.399936109950107,0.90627737587726,0.6464284325748466,0.11991868830452246,0,1,0,5,1.1928568651496931,False
session_0005,1,2024-01-01 15:01:00,1.6926722584746288,0.7676162376903983,-0.14796998769648767,1.8537780979180836,0.6425737963466018,0.5696994200144728,-0.1972252175443267,1.7748446906428847,1.4472817194697776,0.47959109178873643,0.013579065307873672,2.399936109950107,0.8904007493554748,-0.01587662652178523,0.2815726570081056,1,1,30,0,0.0,False
session_0005,2,2024-01-01 15:02:00,1.6926722584746288,0.7676162376903983,-0.14796998769648767,1.8537780979180836,0.6425737963466018,0.5696994200144728,-0.1972252175443267,1.7748446906428847,1.4472817194697776,0.47959109178873643,0.013579065307873672,2.399936109950107,0.8572914814511099,-0.03310926790436486,0.36672755166564763,2,2,60,4,-0.1,False
session_0005,3,2024-01-01 15:03:00,1.7161123477444984,0.7676162376903983,-0.14796998769648767,1.8537780979180836,0.6425737963466018,0.5696994200144728,-0.1972252175443267,1.7748446906428847,1.4472817194697776,0.47959109178873643,0.013579065307873672,2.399936109950107,0.8277764499898986,-0.02951503146121126,0.5228384035544108,3,2,90,0,0.0,False
session_0005,4,2024-01-01 15:04:00,1.7161123477444984,0.7676162376903983,-0.14796998769648767,1.8537780979180836,0.6425737963466018,0.5696994200144728,-0.1972252175443267,1.7748446906428847,1.4472817194697776,0.579573516479766,0.013579065307873672,2.399936109950107,0.7524577926866165,-0.07531865730328213,0.676663964555482,4,3,120,4,-0.1,False
session_0005,5,2024-01-01 15:05:00,1.641753524863242,0.7676162376903983,-0.14796998769648767,1.8537780979180836,0.6425737963466018,0.5696994200144728,-0.1972252175443267,1.7748446906428847,1.4472817194697776,0.579573516479766,0.013579065307873672,2.399936109950107,0.7717079782091466,0.019250185522530106,0.15606029878187844,5,3,150,0,0.03850037104506021,False
session_0005,6,2024-01-01 15:06:00,1.641753524863242,0.7676162376903983,-0.14796998769648767,1.8537780979180836,0.6425737963466018,0.6982185173994518,-0.1972252175443267,1.7748446906428847,1.4472817194697776,0.579573516479766,0.013579065307873672,2.399936109950107,0.8356336178104189,0.06392563960127229,0.023695715443408275,6,4,180,4,0.02785127920254457,False
session_0005,7,2024-01-01 15:07:00,1.641753524863242,0.7676162376903983,-0.14796998769648767,1.8537780979180836,0.6425737963466018,0.6982185173994518,-0.1972252175443267,1.7748446906428847,1.4472817194697776,0.27904517266978884,0.013579065307873672,2.399936109950107,0.8525481359142061,0.01691451810378719,0.13721927302108977,7,4,210,0,0.03382903620757438,False
session_0005,8,2024-01-01 15:08:00,1.641753524863242,0.7676162376903983,-0.14796998769648767,1.8537780979180836,0.6425737963466018,0.6982185173994518,-0.1972252175443267,1.7748446906428847,1.2595346373538567,0.27904517266978884,0.013579065307873672,2.399936109950107,0.7110462291939984,-0.14150190672020768,0.23846282541357863,8,4,240,0,0.0,False
session_0005,9,2024-01-01 15:09:00,1.641753524863242,0.7676162376903983,-0.14796998769648767,1.8537780979180836,0.6425737963466018,0.6982185173994518,-0.1972252175443267,1.7748446906428847,1.2595346373538567,0.27904517266978884,0.013579065307873672,2.399936109950107,0.8049238350163688,0.09387760582237037,0.0221176821992221,9,5,270,7,0.08775521164474073,False
session_0005,10,2024-01-01 15:10:00,1.5709871198174916,0.7676162376903983,-0.14796998769648767,1.8537780979180836,0.6425737963466018,0.6982185173994518,-0.1972252175443267,1.7748446906428847,1.2595346373538567,0.27904517266978884,0.013579065307873672,2.399936109950107,0.8211560551403467,0.01623222012397796,0.021283906374276573,10,6,300,7,-0.06753555975204409,False
session_0005,11,2024-01-01 15:11:00,1.591723334626294,0.7676162376903983,-0.14796998769648767,1.8537780979180836,0.6425737963466018,0.6982185173994518,-0.1972252175443267,1.7748446906428847,1.2595346373538567,0.27904517266978884,0.013579065307873672,2.399936109950107,0.8341197993424285,0.012963744202081795,0.17940667977932506,11,6,330,0,0.02592748840416359,True
session_0006,0,2024-01-01 16:00:00,1.865957340696328,0.5937614235964941,-0.2783023737031823,0.017058327008936506,0.5774868755215984,0.5635551065886366,0.18088908651564917,0.7494357887761273,1.7741132643846094,0.23433916409195626,0.1805783121850057,2.914755307463418,0.8047558969656295,0.5503342171447534,0.16759604373107662,0,0,0,0,1.1006684342895068,False
session_0006,1,2024-01-01 16:01:00,1.865957340696328,0.7967993070319037,-0.2783023737031823,0.017058327008936506,0.5774868755215984,0.5635551065886366,0.18088908651564917,0.7494357887761273,1.7741132643846094,0.23433916409195626,0.1805783121850057,2.914755307463418,0.6779694284234054,-0.1267864685422242,0.1810425984882182,1,1,30,2,-0.1,False
session_0006,2,2024-01-01 16:02:00,1.865957340696328,0.7967993070319037,-0.2783023737031823,0.017058327008936506,0.5774868755215984,0.47474172121527136,0.18088908651564917,0.7494357887761273,1.7741132643846094,0.23433916409195626,0.1805783121850057,2.914755307463418,0.7076830293816432,0.02971360095823783,0.14198093945626078,2,2,60,7,-0.04057279808352435,False
session_0006,3,2024-01-01 16:03:00,1.865957340696328,0.7967993070319037,-0.2783023737031823,0.017058327008936506,0.5774868755215984,0.47474172121527136,0.18088908651564917,0.7494357887761273,1.8330373846235972,0.23433916409195626,0.1805783121850057,2.914755307463418,0.6676642548035892,-0.04001877457805403,0.15847011031603342,3,3,90,4,-0.1,False
session_0006,4,2024-01-01 16:04:00,1.865957340696328,0.7967993070319037,-0.2783023737031823,0.017058327008936506,0.6703165746784469,0.47474172121527136,0.18088908651564917,0.7494357887761273,1.8330373846235972,0.23433916409195626,0.1805783121850057,2.914755307463418,0.6987243860367142,0.03106013123312501,0.0367066457760638,4,4,120,7,-0.037879737533749985,False
session_0006,5,2024-01-01 16:05:00,1.865957340696328,0.7967993070319037,-0.2783023737031823,0.017058327008936506,0.6703165746784469,0.47474172121527136,0.18088908651564917,0.7494357887761273,1.734894893120464,0.23433916409195626,0.1805783121850057,2.914755307463418,0.7293264537806438,0.030602067743929595,0.11448262999172748,5,4,150,0,0.06120413548785919,False
session_0006,6,2024-01-01 16:06:00,1.865957340696328,0.7967993070319037,-0.2783023737031823,0.017058327008936506,0.6703165746784469,0.47474172121527136,0.18088908651564917,0.7494357887761273,1.734894893120464,0.23433916409195626,0.1805783121850057,2.914755307463418,0.721649363284245,-0.007677090496398753,0.2656034431615084,6,5,180,2,-0.1,False
session_0006,7,2024-01-01 16:07:00,1.865957340696328,0.7967993070319037,-0.2783023737031823,0.017058327008936506,0.6703165746784469,0.47474172121527136,0.18088908651564917,0.7494357887761273,1.7017460759107386,0.23433916409195626,0.1805783121850057,2.914755307463418,0.7978331747773055,0.07618381149306053,0.0296877979840116,7,5,210,0,0.15236762298612105,False
session_0006,8,2024-01-01 16:08:00,1.865957340696328,0.7967993070319037,-0.2783023737031823,0.017058327008936506,0.6703165746784469,0.47474172121527136,0.18088908651564917,0.7494357887761273,1.7017460759107386,0.33818819054464394,0.1805783121850057,2.914755307463418,0.7611499632729787,-0.03668321150432685,0.20561510915625147,8,5,240,0,0.0,False
session_0006,9,2024-01-01 16:09:00,1.865957340696328,0.7967993070319037,-0.2783023737031823,0.017058327008936506,0.6703165746784469,0.47474172121527136,0.18088908651564917,0.7494357887761273,1.6991597911153529,0.33818819054464394,0.1805783121850057,2.914755307463418,0.7736349455687561,0.012484982295777436,0.08175662188573943,9,5,270,0,0.024969964591554872,False
session_0006,10,2024-01-01 16:10:00,1.865957340696328,0.7967993070319037,-0.2783023737031823,0.017058327008936506,0.6703165746784469,0.3071341042668302,0.18088908651564917,0.7494357887761273,1.6991597911153529,0.33818819054464394,0.1805783121850057,2.914755307463418,0.7181388131211741,-0.055496132447582,0.24482653501803406,10,5,300,0,0.0,False
session_0006,11,2024-01-01 16:11:00,1.9007281859414236,0.7967993070319037,-0.2783023737031823,0.017058327008936506,0.6703165746784469,0.3071341042668302,0.18088908651564917,0.7494357887761273,1.6991597911153529,0.33818819054464394,0.1805783121850057,2.914755307463418,0.7089673961115864,-0.009171417009587679,0.42958969644024203,11,6,330,1,-0.1,False
session_0006,12,2024-01-01 16:12:00,1.9007281859414236,0.7967993070319037,-0.2783023737031823,0.017058327008936506,0.6703165746784469,0.2732082558784287,0.18088908651564917,0.7494357887761273,1.6991597911153529,0.33818819054464394,0.1805783121850057,2.914755307463418,0.7774250073075604,0.06845761119597393,0.08628363903597802,12,7,360,1,0.03691522239194786,False
session_0006,13,2024-01-01 16:13:00,1.9007281859414236,1.0,-0.2783023737031823,0.017058327008936506,0.6703165746784469,0.2732082558784287,0.18088908651564917,0.7494357887761273,1.6991597911153529,0.33818819054464394,0.1805783121850057,2.914755307463418,0.7654130520559366,-0.012011955251623796,0.3272805773447416,13,8,390,5,-0.1,False
