t,gear_choice,motor_pwm,accel_ramp_s,pid_p,pid_d,cpg_freq_hz,cpg_amp,cpg_phase_deg,speed_mps,penalised_fitness,overcurrent,overtemp,joint_limit,timeout,algo,note
217,1,1.0,1.13789,2.249279,0.24574,1.341674,0.721634,181.993471,1.300594,1.300594,False,False,False,False,safe-bo,
218,1,1.0,1.188439,1.999215,0.336945,1.306001,0.756022,181.027428,1.39957,1.39957,False,False,False,False,safe-bo,
219,1,1.0,1.215768,2.070557,0.345517,1.420686,0.699859,182.111764,1.398124,1.398124,False,False,False,False,safe-bo,
220,1,0.966947,0.809993,2.126597,0.297179,1.48091,0.652707,196.323348,1.437099,1.437099,False,False,False,False,safe-bo,
221,1,1.0,1.183943,2.142884,0.284698,1.143379,0.758917,180.504264,1.234938,1.234938,False,False,False,False,safe-bo,
222,1,1.0,1.044493,1.839846,0.327785,1.759447,0.728935,197.944146,1.345218,1.345218,False,False,False,False,safe-bo,
223,1,0.989607,1.188332,1.632958,0.450511,1.411611,0.688086,181.476464,1.444428,1.444428,False,False,False,False,safe-bo,
224,1,0.937422,1.160209,1.956776,0.298269,1.401042,0.719449,197.474487,1.281181,1.281181,False,False,False,False,safe-bo,
225,1,1.0,1.363283,2.59584,0.382595,1.520238,0.641719,198.886091,1.326555,1.326555,False,False,False,False,safe-bo,
226,1,0.88366,0.896338,2.053041,0.385422,1.441322,0.564953,180.24033,1.242535,1.242535,False,False,False,False,safe-bo,
227,1,1.0,0.852514,3.067779,0.341104,1.603966,0.723602,198.849222,1.226339,1.226339,False,False,False,False,safe-bo,
228,1,0.826394,1.113336,2.375537,0.183607,1.465279,0.735145,195.927562,1.138281,1.138281,False,False,False,False,safe-bo,
229,1,0.99665,0.990599,2.560421,0.302366,1.244142,0.712161,197.237791,1.33778,1.33778,False,False,False,False,safe-bo,
230,1,0.980206,1.086092,1.720159,0.243296,1.13084,0.718962,196.933262,1.244631,1.244631,False,False,False,False,safe-bo,
231,1,0.937621,1.099823,1.885095,0.326881,1.396763,0.70222,180.892633,1.262926,1.262926,False,False,False,False,safe-bo,
232,1,0.946321,0.850675,1.685145,0.327316,1.495412,0.712187,198.977737,1.303226,1.303226,False,False,False,False,safe-bo,
233,1,0.978163,1.224667,2.275875,0.278051,1.366903,0.585875,196.086334,1.420118,1.420118,False,False,False,False,safe-bo,
234,1,1.0,0.898235,1.945454,0.220948,1.396075,0.689523,198.740786,1.418523,1.418523,False,False,False,False,safe-bo,
235,1,1.0,1.155214,2.110445,0.243242,1.411455,0.720424,180.328098,1.327948,1.327948,False,False,False,False,safe-bo,
236,1,1.0,1.237361,2.585003,0.267407,1.27467,0.604179,197.771432,1.341906,1.341906,False,False,False,False,safe-bo,
237,1,0.954815,1.178974,1.925357,0.409071,1.316137,0.687348,180.470383,1.355423,1.355423,False,False,False,False,safe-bo,
238,1,0.99066,1.179847,1.988079,0.266157,1.384131,0.609667,196.583518,1.480584,1.480584,False,False,False,False,safe-bo,
239,1,0.89397,1.200972,2.17103,0.385892,1.353236,0.651917,182.177241,1.269015,1.269015,False,False,False,False,safe-bo,
240,1,0.933461,1.276329,2.192307,0.093003,1.60553,0.591154,196.151359,1.29642,1.29642,False,False,False,False,safe-bo,
241,1,1.0,0.913688,2.272567,0.323475,1.328926,0.649913,198.405509,1.361549,1.361549,False,False,False,False,safe-bo,
242,1,1.0,1.204753,1.802767,0.241296,1.613241,0.53778,198.796264,1.386325,1.386325,False,False,False,False,safe-bo,
243,1,0.932829,1.013168,1.802678,0.1775,1.31261,0.614287,196.788354,1.297457,1.297457,False,False,False,False,safe-bo,
244,1,0.970728,1.198698,2.131542,0.274931,1.391232,0.641492,198.230496,1.398571,1.398571,False,False,False,False,safe-bo,
245,1,0.942337,1.206142,2.501704,0.305991,1.519216,0.552234,197.64382,1.331098,1.331098,False,False,False,False,safe-bo,
246,1,1.0,1.030542,2.019735,0.313864,1.554115,0.569318,196.492376,1.423413,1.423413,False,False,False,False,safe-bo,
247,1,1.0,1.145923,1.828962,0.29022,1.442119,0.64157,198.392556,1.396514,1.396514,False,False,False,False,safe-bo,
248,1,1.0,1.072711,1.816002,0.3732,1.3115,0.637443,181.064572,1.370671,1.370671,False,False,False,False,safe-bo,
249,1,0.994303,1.088017,2.016831,0.389224,1.409021,0.536979,198.504353,1.373735,1.373735,False,False,False,False,safe-bo,
250,1,0.960855,1.046042,2.159121,0.332723,1.482757,0.596165,195.745327,1.400141,1.400141,False,False,False,False,safe-bo,
251,1,1.0,1.131288,1.655586,0.246348,1.291297,0.62886,198.940515,1.312324,1.312324,False,False,False,False,safe-bo,
252,1,0.996548,0.981152,1.766185,0.277379,1.249931,0.749483,196.368789,1.30555,1.30555,False,False,False,False,safe-bo,
253,1,0.984738,1.183395,2.236049,0.255057,1.518963,0.607489,180.036175,1.419334,1.419334,False,False,False,False,safe-bo,
254,1,1.0,1.220039,1.620872,0.311234,1.500214,0.4954,181.774126,1.430297,1.430297,False,False,False,False,safe-bo,
255,1,0.993585,1.160059,1.874197,0.265892,1.349189,0.592531,199.094707,1.413665,1.413665,False,False,False,False,safe-bo,
256,1,1.0,1.245107,2.951791,0.309586,1.94445,0.574672,198.56954,1.179099,1.179099,False,False,False,False,safe-bo,
257,1,1.0,1.314665,1.846647,0.332802,1.361542,0.577449,198.838383,1.409103,1.409103,False,False,False,False,safe-bo,
258,1,1.0,0.980312,2.152543,0.368071,1.205092,0.639281,198.208896,1.33518,1.33518,False,False,False,False,safe-bo,
259,1,0.966362,1.187232,1.965355,0.275221,1.280773,0.638736,198.449834,1.330714,1.330714,False,False,False,False,safe-bo,
260,1,1.0,1.073794,2.323112,0.434392,1.535078,0.605072,196.024761,1.449409,1.449409,False,False,False,False,safe-bo,
261,1,1.0,1.116188,1.648947,0.19671,1.083147,0.609967,196.604751,1.300027,1.300027,False,False,False,False,safe-bo,
262,1,1.0,1.267253,1.843459,0.343021,1.462569,0.588285,198.514745,1.450789,1.450789,False,False,False,False,safe-bo,
263,1,1.0,1.05812,1.679963,0.298429,1.33222,0.626808,198.882659,1.500659,1.500659,False,False,False,False,safe-bo,
264,1,1.0,0.98108,2.231729,0.418661,1.12235,0.756333,180.228388,1.235776,1.235776,False,False,False,False,safe-bo,
265,1,0.921817,1.076488,1.794526,0.395038,1.136941,0.532912,197.06023,1.222185,1.222185,False,False,False,False,safe-bo,
266,1,0.914927,1.001517,1.860909,0.311874,1.479552,0.686286,197.868458,1.307238,1.307238,False,False,False,False,safe-bo,
267,1,1.0,1.062361,2.269128,0.308229,1.420342,0.666659,195.863385,1.405781,1.405781,False,False,False,False,safe-bo,
268,1,0.947442,1.049078,2.125154,0.356498,1.375312,0.719076,197.924927,1.381057,1.381057,False,False,False,False,safe-bo,
269,1,0.996768,0.979696,2.275847,0.254014,1.393623,0.535638,180.113181,1.44385,1.44385,False,False,False,False,safe-bo,
270,1,0.89043,0.942988,1.715766,0.302863,1.309165,0.52916,181.579981,1.188029,1.188029,False,False,False,False,safe-bo,
271,1,0.99544,0.938729,2.112227,0.236758,1.373283,0.629055,179.728625,1.398639,1.398639,False,False,False,False,safe-bo,
272,1,1.0,1.021776,1.955978,0.340986,1.227804,0.59403,196.855011,1.391252,1.391252,False,False,False,False,safe-bo,
273,1,1.0,0.896397,1.849074,0.356928,1.631386,0.692617,197.451611,1.420539,1.420539,False,False,False,False,safe-bo,
274,1,0.905144,1.1886,1.905318,0.313629,1.291145,0.571135,181.749694,1.22565,1.22565,False,False,False,False,safe-bo,
275,1,0.906193,1.115037,1.825324,0.298711,1.475899,0.601847,198.958783,1.235935,1.235935,False,False,False,False,safe-bo,
276,1,0.941492,0.977471,2.066316,0.270321,1.499494,0.672352,180.527122,1.282788,1.282788,False,False,False,False,safe-bo,
277,1,1.0,1.263357,2.391197,0.15473,1.673261,0.627236,198.789308,1.365193,1.365193,False,False,False,False,safe-bo,
278,1,1.0,1.191388,1.52209,0.346564,1.466464,0.472528,196.582473,1.353034,1.353034,False,False,False,False,safe-bo,
279,1,0.959694,1.243549,2.644211,0.34593,1.394513,0.730884,198.579281,1.27396,1.27396,False,False,False,False,safe-bo,
280,1,1.0,1.224153,1.459869,0.2453,1.402714,0.685076,196.594595,1.339513,1.339513,False,False,False,False,safe-bo,
281,1,1.0,0.939868,2.34049,0.392183,1.587167,0.621905,197.293843,1.369517,1.369517,False,False,False,False,safe-bo,
282,1,0.950466,1.035093,1.665805,0.273555,1.387774,0.735343,196.847459,1.233735,1.233735,False,False,False,False,safe-bo,
283,1,1.0,1.129071,1.815104,0.339646,1.362717,0.705453,180.482957,1.394926,1.394926,False,False,False,False,safe-bo,
284,1,1.0,1.004413,2.088949,0.298174,1.439262,0.685564,180.273448,1.425686,1.425686,False,False,False,False,safe-bo,
285,1,0.96983,0.99924,1.985593,0.135275,1.204695,0.690938,182.236764,1.30544,1.30544,False,False,False,False,safe-bo,
286,1,0.958802,0.991996,1.765682,0.328437,1.551795,0.618027,196.323172,1.394414,1.394414,False,False,False,False,safe-bo,
287,1,0.956388,0.878796,2.100958,0.278142,1.444037,0.559578,180.009236,1.362209,1.362209,False,False,False,False,safe-bo,
288,1,1.0,1.059094,1.750543,0.285863,1.189021,0.488552,196.477754,1.35889,1.35889,False,False,False,False,safe-bo,
289,1,0.955226,0.873655,2.088689,0.268767,1.410735,0.574151,196.073522,1.363655,1.363655,False,False,False,False,safe-bo,
290,1,0.881562,0.984003,1.761987,0.282224,1.30812,0.651312,196.746514,1.209579,1.209579,False,False,False,False,safe-bo,
291,1,0.968774,1.082528,1.696108,0.389194,1.500817,0.571375,197.375562,1.356514,1.356514,False,False,False,False,safe-bo,
292,1,1.0,1.00674,1.925251,0.291302,1.476844,0.615198,196.658005,1.423628,1.423628,False,False,False,False,safe-bo,
293,1,1.0,1.044254,2.104081,0.234715,1.36471,0.594159,182.679226,1.352598,1.352598,False,False,False,False,safe-bo,
294,1,1.0,1.192938,1.755204,0.166874,1.269702,0.669125,181.636616,1.35714,1.35714,False,False,False,False,safe-bo,
295,1,1.0,0.855884,2.058369,0.292004,1.284535,0.614721,197.389637,1.410241,1.410241,False,False,False,False,safe-bo,
296,1,0.929053,1.092486,2.374307,0.154531,1.687657,0.61533,182.301517,1.254999,1.254999,False,False,False,False,safe-bo,
297,1,0.988174,0.942369,2.107114,0.281884,1.47714,0.711514,181.617408,1.363924,1.363924,False,False,False,False,safe-bo,
298,1,0.972628,0.836036,1.851048,0.313644,1.536379,0.627463,198.963697,1.408796,1.408796,False,False,False,False,safe-bo,
299,1,1.0,1.184517,1.939847,0.426667,1.172306,0.655046,197.193533,1.379093,1.379093,False,False,False,False,safe-bo,
300,1,0.931103,1.024517,2.020986,0.275267,1.425873,0.668368,195.850134,1.327165,1.327165,False,False,False,False,safe-bo,
301,1,1.0,0.822058,2.088645,0.2683,1.32811,0.587472,182.35717,1.396622,1.396622,False,False,False,False,safe-bo,
302,1,1.0,0.810714,1.66345,0.267276,1.448369,0.487569,182.133625,1.364009,1.364009,False,False,False,False,safe-bo,
303,1,1.0,0.951061,1.673438,0.362402,1.494281,0.832007,182.489262,1.270568,1.270568,False,False,False,False,safe-bo,
304,1,0.932052,1.015208,1.837879,0.304257,1.457497,0.582161,197.612491,1.301144,1.301144,False,False,False,False,safe-bo,
305,1,0.946752,1.06109,2.306836,0.200447,1.21939,0.694078,197.422517,1.252701,1.252701,False,False,False,False,safe-bo,
306,1,1.0,1.235255,1.728232,0.271127,1.173322,0.589735,196.644424,1.342542,1.342542,False,False,False,False,safe-bo,
307,1,1.0,1.117923,1.870579,0.256743,1.386427,0.544212,198.842848,1.474614,1.474614,False,False,False,False,safe-bo,
308,1,1.0,1.153027,1.774535,0.305068,1.278966,0.714014,196.408744,1.385568,1.385568,False,False,False,False,safe-bo,
309,1,0.950918,1.028132,1.917496,0.24948,1.410127,0.513425,182.325057,1.369677,1.369677,False,False,False,False,safe-bo,
310,1,0.963402,1.030096,1.905169,0.252907,1.60661,0.548719,181.359415,1.34537,1.34537,False,False,False,False,safe-bo,
311,1,1.0,0.932686,1.786064,0.189861,1.508988,0.610673,181.879462,1.43803,1.43803,False,False,False,False,safe-bo,
312,1,0.95308,1.12266,1.615433,0.379444,1.236694,0.620422,181.756595,1.251623,1.251623,False,False,False,False,safe-bo,
313,1,0.98398,1.07646,1.903756,0.261392,1.32583,0.503673,196.71843,1.375208,1.375208,False,False,False,False,safe-bo,
314,1,1.0,1.008476,1.273539,0.270808,1.496203,0.736401,182.338758,1.313986,1.313986,False,False,False,False,safe-bo,
315,1,1.0,1.083093,1.838279,0.280549,1.451687,0.747802,181.637258,1.348821,1.348821,False,False,False,False,safe-bo,
316,1,0.978131,1.172206,2.043539,0.386075,1.489182,0.566601,197.408284,1.460184,1.460184,False,False,False,False,safe-bo,
317,1,0.990645,1.018837,1.785495,0.206937,1.216254,0.681667,181.899206,1.341711,1.341711,False,False,False,False,safe-bo,
318,1,1.0,0.861593,1.864588,0.194123,1.395126,0.587793,181.732047,1.357173,1.357173,False,False,False,False,safe-bo,
319,1,0.997427,0.969607,1.709415,0.325675,1.236433,0.628013,197.229705,1.380893,1.380893,False,False,False,False,safe-bo,
320,1,0.959538,0.864467,1.698938,0.198543,1.434162,0.659308,179.65041,1.330358,1.330358,False,False,False,False,safe-bo,
321,1,0.852925,0.990662,2.290888,0.33127,1.401909,0.695029,198.166137,1.189567,1.189567,False,False,False,False,safe-bo,
322,1,0.950704,1.237937,1.513709,0.265873,1.47813,0.576711,181.255816,1.341639,1.341639,False,False,False,False,safe-bo,
323,1,0.986677,1.076746,1.871384,0.341516,1.490413,0.672555,180.948929,1.412863,1.412863,False,False,False,False,safe-bo,
324,1,0.97131,1.03871,1.698493,0.398197,1.431316,0.704654,197.300506,1.281529,1.281529,False,False,False,False,safe-bo,
325,1,1.0,1.1377,2.012248,0.438168,1.255107,0.522721,182.65751,1.317115,1.317115,False,False,False,False,safe-bo,
326,1,0.974621,1.32567,1.837849,0.297178,1.522825,0.675451,182.917866,1.406031,1.406031,False,False,False,False,safe-bo,
327,1,1.0,1.219389,1.366466,0.348114,1.207757,0.69968,197.288597,1.317959,1.317959,False,False,False,False,safe-bo,
328,1,0.901167,1.28484,1.666112,0.323142,1.114573,0.622211,182.637403,1.226753,1.226753,False,False,False,False,safe-bo,
329,1,1.0,1.193929,1.673325,0.167222,1.347011,0.614444,182.643363,1.435818,1.435818,False,False,False,False,safe-bo,
330,1,1.0,1.259081,1.608927,0.358405,1.341914,0.600792,196.524749,1.330496,1.330496,False,False,False,False,safe-bo,
331,1,0.958536,0.855687,1.682383,0.251682,1.458294,0.424461,179.519467,1.30154,1.30154,False,False,False,False,safe-bo,
332,1,1.0,1.067411,1.836901,0.27792,1.361354,0.612874,182.916241,1.36054,1.36054,False,False,False,False,safe-bo,
333,1,1.0,0.825638,2.147881,0.326833,1.437451,0.647216,197.912377,1.47791,1.47791,False,False,False,False,safe-bo,
334,1,0.980304,1.12068,1.774556,0.378306,1.177455,0.495646,180.721366,1.291049,1.291049,False,False,False,False,safe-bo,
335,1,1.0,1.051612,2.524431,0.352921,1.209468,0.625215,198.174808,1.289226,1.289226,False,False,False,False,safe-bo,
336,1,1.0,1.081774,1.669618,0.208872,1.333434,0.634439,182.251119,1.445609,1.445609,False,False,False,False,safe-bo,
337,1,0.967537,0.986058,1.892034,0.29618,1.418624,0.680439,182.580805,1.387352,1.387352,False,False,False,False,safe-bo,
338,1,0.950624,1.042936,2.026564,0.391293,1.100946,0.708797,180.582564,1.150144,1.150144,False,False,False,False,safe-bo,
339,1,0.941869,1.145229,1.586876,0.372521,1.440889,0.731132,182.544625,1.284681,1.284681,False,False,False,False,safe-bo,
340,1,1.0,1.168035,1.807874,0.332601,1.333936,0.486371,181.230516,1.351078,1.351078,False,False,False,False,safe-bo,
341,1,1.0,1.139637,1.705193,0.205937,1.654387,0.54229,181.11763,1.389009,1.389009,False,False,False,False,safe-bo,
342,1,1.0,1.038512,1.542875,0.324057,1.367433,0.668663,180.718189,1.361982,1.361982,False,False,False,False,safe-bo,
343,1,1.0,0.98587,1.990154,0.280931,1.271378,0.73103,197.405014,1.392661,1.392661,False,False,False,False,safe-bo,
344,1,0.96169,1.207644,1.808238,0.282773,1.594811,0.629922,181.368269,1.325864,1.325864,False,False,False,False,safe-bo,
345,1,0.904166,1.204632,1.596504,0.179524,1.389097,0.662081,183.163871,1.252797,1.252797,False,False,False,False,safe-bo,
346,1,1.0,1.164969,1.555913,0.35697,1.362854,0.603081,181.192528,1.44135,1.44135,False,False,False,False,safe-bo,
347,1,1.0,1.000801,1.939444,0.403595,1.422983,0.61795,198.237825,1.400233,1.400233,False,False,False,False,safe-bo,
348,1,0.976507,1.018484,1.905381,0.321445,1.260182,0.62569,180.748345,1.361053,1.361053,False,False,False,False,safe-bo,
349,1,1.0,1.190151,1.450541,0.29924,1.678534,0.653039,182.228757,1.360929,1.360929,False,False,False,False,safe-bo,
350,1,0.921893,0.998284,2.197147,0.30021,1.36198,0.522038,180.346491,1.269858,1.269858,False,False,False,False,safe-bo,
351,1,0.815078,1.142344,1.781787,0.257817,1.382521,0.684584,181.31965,1.158788,1.158788,False,False,False,False,safe-bo,
352,1,1.0,1.043292,1.693614,0.241792,1.532252,0.737548,198.60451,1.373313,1.373313,False,False,False,False,safe-bo,
353,1,0.911534,1.095581,2.420648,0.179423,1.523606,0.511621,198.010342,1.225156,1.225156,False,False,False,False,safe-bo,
354,1,0.996806,1.261385,1.749516,0.26261,1.455427,0.574449,182.3576,1.472419,1.472419,False,False,False,False,safe-bo,
355,1,0.964732,1.05067,1.804798,0.223163,1.568659,0.605374,179.545694,1.396144,1.396144,False,False,False,False,safe-bo,
356,1,1.0,0.907548,1.846716,0.233793,1.593956,0.514936,198.866761,1.402084,1.402084,False,False,False,False,safe-bo,
357,1,0.978542,0.925387,1.949892,0.282798,1.494107,0.539535,197.24466,1.382445,1.382445,False,False,False,False,safe-bo,
358,1,0.920749,0.86817,1.587648,0.402274,1.107975,0.631507,198.489679,1.152296,1.152296,False,False,False,False,safe-bo,
359,1,1.0,1.009272,2.302821,0.186907,1.435124,0.624476,182.014587,1.44148,1.44148,False,False,False,False,safe-bo,
360,1,1.0,0.950605,2.350031,0.346622,1.528621,0.502241,196.914494,1.387961,1.387961,False,False,False,False,safe-bo,
361,1,0.959988,1.094184,1.998029,0.237266,1.370688,0.590811,179.936375,1.377833,1.377833,False,False,False,False,safe-bo,
362,1,0.947987,1.137999,1.621823,0.251418,1.359247,0.56722,198.59948,1.318973,1.318973,False,False,False,False,safe-bo,
363,1,1.0,1.291726,1.738537,0.309573,1.300708,0.636074,180.913986,1.409377,1.409377,False,False,False,False,safe-bo,
364,1,0.929665,0.986271,1.853708,0.191876,1.512324,0.59465,179.99964,1.319178,1.319178,False,False,False,False,safe-bo,
365,1,1.0,0.988464,1.859184,0.283505,1.462989,0.565361,182.131657,1.454616,1.454616,False,False,False,False,safe-bo,
366,1,1.0,1.005876,1.686669,0.279045,1.377558,0.562329,181.28338,1.400423,1.400423,False,False,False,False,safe-bo,
367,1,1.0,0.822889,1.57102,0.275137,1.295408,0.670632,198.479061,1.388086,1.388086,False,False,False,False,safe-bo,
368,1,1.0,1.228082,1.862451,0.261637,1.218824,0.618182,182.425332,1.387895,1.387895,False,False,False,False,safe-bo,
369,1,0.990912,0.967461,1.754739,0.37235,1.565807,0.519614,199.076095,1.38974,1.38974,False,False,False,False,safe-bo,
370,1,1.0,1.137695,1.817078,0.313476,1.228427,0.598758,196.513429,1.349294,1.349294,False,False,False,False,safe-bo,
371,1,0.93483,0.880909,2.034622,0.315096,1.11749,0.522456,198.233968,1.193074,1.193074,False,False,False,False,safe-bo,
372,1,0.960573,1.146235,2.313467,0.381592,1.329406,0.478104,180.639599,1.27487,1.27487,False,False,False,False,safe-bo,
373,1,1.0,1.142398,1.515679,0.330367,1.345004,0.541453,179.389964,1.340027,1.340027,False,False,False,False,safe-bo,
374,1,0.871025,1.073302,1.917302,0.109312,1.270137,0.558991,180.107499,1.201343,1.201343,False,False,False,False,safe-bo,
375,1,1.0,0.950328,2.075658,0.413431,1.269881,0.615474,196.971237,1.381011,1.381011,False,False,False,False,safe-bo,
376,1,1.0,1.007189,1.594629,0.324294,1.271931,0.606274,181.998048,1.414895,1.414895,False,False,False,False,safe-bo,
377,1,1.0,1.189232,1.556677,0.346263,1.341301,0.649323,197.256167,1.448082,1.448082,False,False,False,False,safe-bo,
378,1,0.949205,1.015899,2.229224,0.354443,1.193493,0.709536,197.15444,1.254228,1.254228,False,False,False,False,safe-bo,
379,1,1.0,0.978628,1.940925,0.265788,1.344961,0.638702,197.420285,1.370379,1.370379,False,False,False,False,safe-bo,
380,1,1.0,1.061318,1.932094,0.344781,1.210277,0.548562,180.527593,1.347669,1.347669,False,False,False,False,safe-bo,
381,1,0.948521,1.01952,1.332675,0.345168,1.359152,0.629351,197.290106,1.27613,1.27613,False,False,False,False,safe-bo,
382,1,0.956838,1.019695,1.6635,0.295122,1.143588,0.664071,196.335149,1.207328,1.207328,False,False,False,False,safe-bo,
383,1,0.94708,1.197982,2.093719,0.324513,1.237411,0.524369,197.927442,1.287624,1.287624,False,False,False,False,safe-bo,
384,1,1.0,0.792925,1.596916,0.352311,1.226609,0.610473,198.766715,1.359603,1.359603,False,False,False,False,safe-bo,
385,1,0.991997,0.975113,1.499677,0.47019,1.298559,0.64165,198.706174,1.307378,1.307378,False,False,False,False,safe-bo,
386,1,0.992727,1.135702,1.954426,0.398555,1.168128,0.782059,182.764893,1.219309,1.219309,False,False,False,False,safe-bo,
387,1,1.0,0.906427,1.816851,0.286335,1.46001,0.806496,181.762059,1.292786,1.292786,False,False,False,False,safe-bo,
388,1,1.0,1.096886,2.001447,0.235606,1.522163,0.633011,197.376236,1.488914,1.488914,False,False,False,False,safe-bo,
389,1,1.0,1.166425,2.031783,0.338537,1.12153,0.633147,198.597036,1.315815,1.315815,False,False,False,False,safe-bo,
390,1,1.0,1.159901,1.598771,0.321001,1.402848,0.654737,182.31695,1.370755,1.370755,False,False,False,False,safe-bo,
391,1,0.99839,0.899264,1.910453,0.195344,1.359906,0.663961,198.893802,1.388625,1.388625,False,False,False,False,safe-bo,
392,1,0.965001,1.146675,1.828849,0.354555,1.394953,0.666044,198.675161,1.393006,1.393006,False,False,False,False,safe-bo,
393,1,0.955312,1.028234,1.441388,0.229146,1.509291,0.684767,179.573286,1.280342,1.280342,False,False,False,False,safe-bo,
394,1,0.937715,1.252318,1.943271,0.345396,1.122357,0.594908,198.138109,1.254858,1.254858,False,False,False,False,safe-bo,
395,1,1.0,0.88639,1.597408,0.281203,1.382703,0.642432,198.90877,1.421243,1.421243,False,False,False,False,safe-bo,
396,1,1.0,1.179098,1.66133,0.271196,1.290635,0.615327,182.80307,1.404447,1.404447,False,False,False,False,safe-bo,
397,1,1.0,0.945512,1.638089,0.158904,1.446689,0.732999,179.583011,1.38635,1.38635,False,False,False,False,safe-bo,
398,1,0.975536,1.151932,1.770902,0.19092,1.266254,0.697742,198.72397,1.300154,1.300154,False,False,False,False,safe-bo,
399,1,1.0,1.10015,1.275049,0.265595,1.513789,0.516505,180.975262,1.365848,1.365848,False,False,False,False,safe-bo,
400,1,0.983398,0.986715,1.800269,0.289567,1.391143,0.634754,181.668886,1.372095,1.372095,False,False,False,False,safe-bo,
401,1,1.0,1.30727,1.548471,0.375248,1.190794,0.625447,196.657448,1.310329,1.310329,False,False,False,False,safe-bo,
402,1,0.928833,1.433101,1.907314,0.287554,1.132778,0.709491,183.060698,1.238925,1.238925,False,False,False,False,safe-bo,
403,1,0.80921,0.970152,1.331473,0.271367,1.337441,0.683357,180.947805,1.096016,1.096016,False,False,False,False,safe-bo,
404,1,1.0,1.142279,1.363503,0.344701,1.543545,0.60245,179.170989,1.367975,1.367975,False,False,False,False,safe-bo,
405,1,1.0,0.892295,1.978305,0.25336,1.517836,0.509387,179.289132,1.377997,1.377997,False,False,False,False,safe-bo,
406,1,0.923343,1.040641,1.826012,0.269961,1.202088,0.635132,198.014444,1.272351,1.272351,False,False,False,False,safe-bo,
407,1,1.0,1.090063,1.59228,0.315647,1.211757,0.792094,197.06765,1.231274,1.231274,False,False,False,False,safe-bo,
408,1,1.0,1.014825,1.942034,0.283693,1.394597,0.724057,180.172736,1.358504,1.358504,False,False,False,False,safe-bo,
409,1,1.0,0.888108,1.778817,0.316145,1.222995,0.65039,198.508549,1.344412,1.344412,False,False,False,False,safe-bo,
410,1,1.0,1.108605,1.791124,0.345718,1.391745,0.53661,182.083514,1.416147,1.416147,False,False,False,False,safe-bo,
411,1,1.0,1.074733,1.268404,0.308816,1.269721,0.573489,196.736776,1.245654,1.245654,False,False,False,False,safe-bo,
412,1,1.0,1.161107,1.600825,0.210306,1.15358,0.561856,196.444059,1.316135,1.316135,False,False,False,False,safe-bo,
413,1,0.997835,1.21934,1.667929,0.268325,1.361248,0.775217,182.474469,1.322457,1.322457,False,False,False,False,safe-bo,
414,1,0.946859,0.972962,1.539602,0.349969,1.358232,0.719227,198.63384,1.260116,1.260116,False,False,False,False,safe-bo,
415,1,0.884481,0.998432,1.597395,0.321029,1.159208,0.660875,196.680229,1.189837,1.189837,False,False,False,False,safe-bo,
416,1,0.975464,1.056672,1.651407,0.298869,1.187034,0.627362,198.725363,1.325544,1.325544,False,False,False,False,safe-bo,
417,1,0.975408,1.051273,1.759075,0.247051,1.558291,0.698284,181.820408,1.344154,1.344154,False,False,False,False,safe-bo,
418,1,0.962314,1.267152,1.843285,0.336721,1.225086,0.534862,183.353889,1.287856,1.287856,False,False,False,False,safe-bo,
419,1,0.989571,0.80965,1.616096,0.242615,1.258642,0.62984,179.02503,1.366824,1.366824,False,False,False,False,safe-bo,
420,1,0.942946,0.991519,2.297322,0.323508,1.507685,0.520814,181.945739,1.280697,1.280697,False,False,False,False,safe-bo,
421,1,0.97747,1.039781,1.671051,0.205765,1.071929,0.540441,180.801121,1.217215,1.217215,False,False,False,False,safe-bo,
422,1,0.914644,0.991159,1.903605,0.285257,1.241777,0.605582,197.24901,1.247952,1.247952,False,False,False,False,safe-bo,
423,1,0.998585,1.045419,1.542339,0.252367,1.527616,0.559008,196.370661,1.39963,1.39963,False,False,False,False,safe-bo,
424,1,0.9802,1.024169,1.718228,0.330054,1.472036,0.67177,198.663687,1.392498,1.392498,False,False,False,False,safe-bo,
425,1,1.0,1.134428,1.901783,0.314907,1.203877,0.606933,182.740131,1.365432,1.365432,False,False,False,False,safe-bo,
426,1,0.976761,0.902223,1.370072,0.219692,1.573042,0.619757,180.886482,1.362981,1.362981,False,False,False,False,safe-bo,
427,1,0.991748,0.942784,1.77764,0.345735,1.388438,0.511159,178.915567,1.391574,1.391574,False,False,False,False,safe-bo,
428,1,0.932931,0.913392,1.692323,0.277618,1.410697,0.59563,179.390901,1.31188,1.31188,False,False,False,False,safe-bo,
429,1,1.0,1.098924,1.732397,0.317252,1.534543,0.56574,181.025812,1.38666,1.38666,False,False,False,False,safe-bo,
430,1,0.933597,1.228204,1.413852,0.278024,1.400793,0.662198,197.313884,1.296966,1.296966,False,False,False,False,safe-bo,
431,1,1.0,1.01066,1.481423,0.276379,1.180866,0.637057,196.944665,1.326439,1.326439,False,False,False,False,safe-bo,
432,1,0.988782,0.975669,1.516895,0.357315,1.147436,0.601983,178.904447,1.325175,1.325175,False,False,False,False,safe-bo,
433,1,1.0,0.954116,1.969094,0.257975,1.382556,0.692554,196.979484,1.382701,1.382701,False,False,False,False,safe-bo,
434,1,0.950466,0.898968,2.019563,0.076158,1.428573,0.584058,179.588159,1.310943,1.310943,False,False,False,False,safe-bo,
