t,gear_choice,motor_pwm,accel_ramp_s,pid_p,pid_d,cpg_freq_hz,cpg_amp,cpg_phase_deg,speed_mps,penalised_fitness,overcurrent,overtemp,joint_limit,timeout,algo,note
489,1,1.0,1.933105,1.854148,0.272071,1.664452,0.49537,195.69125,1.382219,1.382219,False,False,False,False,safe-bo,
490,1,0.903631,1.720863,1.489923,0.183542,1.701971,0.44889,197.515069,1.168328,1.168328,False,False,False,False,safe-bo,
491,1,0.945453,1.306975,1.442291,0.171104,1.781639,0.546703,196.084678,1.199824,1.199824,False,False,False,False,safe-bo,
492,1,0.938872,1.841251,0.986938,0.159624,1.594266,0.610333,181.666089,1.21043,1.21043,False,False,False,False,safe-bo,
493,1,1.0,1.742027,1.927189,0.202089,1.581441,0.615698,197.908372,1.470507,1.470507,False,False,False,False,safe-bo,
494,1,0.988038,1.505231,0.742535,0.188724,1.735611,0.599079,195.124037,1.07012,1.07012,False,False,False,False,safe-bo,
495,1,1.0,1.881833,1.353283,0.324839,1.7218,0.657771,183.24202,1.276828,1.276828,False,False,False,False,safe-bo,
496,1,0.994754,1.811407,1.783858,0.286479,1.595961,0.534306,183.2709,1.428583,1.428583,False,False,False,False,safe-bo,
497,1,1.0,1.703819,1.63482,0.14681,1.465295,0.554447,196.040271,1.347925,1.347925,False,False,False,False,safe-bo,
498,1,1.0,1.700501,1.557973,0.155464,1.731406,0.5817,197.962431,1.330647,1.330647,False,False,False,False,safe-bo,
499,1,1.0,1.828617,1.555388,0.194287,1.410515,0.619856,180.851154,1.389849,1.389849,False,False,False,False,safe-bo,
500,1,0.963956,1.85592,1.775746,0.119916,1.795928,0.736179,197.780032,1.253165,1.253165,False,False,False,False,safe-bo,
501,1,0.987243,1.621811,1.520472,0.134961,1.418298,0.567916,181.625014,1.338282,1.338282,False,False,False,False,safe-bo,
502,1,1.0,1.804599,1.436089,0.211964,1.565073,0.509076,178.542264,1.354372,1.354372,False,False,False,False,safe-bo,
503,1,1.0,1.885742,2.048881,0.111052,1.499286,0.583018,181.487226,1.37497,1.37497,False,False,False,False,safe-bo,
504,1,0.993324,1.79343,1.465993,0.177495,1.39193,0.661967,197.690737,1.388165,1.388165,False,False,False,False,safe-bo,
505,1,0.99346,1.82302,1.131374,0.207565,1.785911,0.656083,178.678649,1.213135,1.213135,False,False,False,False,safe-bo,
506,1,0.922465,1.476239,1.531545,0.296127,1.722257,0.594324,195.613421,1.268711,1.268711,False,False,False,False,safe-bo,
507,1,0.969159,2.0,1.456326,0.216467,1.44746,0.712736,178.173304,1.288366,1.288366,False,False,False,False,safe-bo,
508,1,1.0,1.737257,1.278996,0.385709,1.638228,0.553467,194.122121,1.329323,1.329323,False,False,False,False,safe-bo,
509,1,1.0,1.884862,1.994258,0.276962,1.828863,0.646731,195.374356,1.340693,1.340693,False,False,False,False,safe-bo,
510,1,0.946533,1.904477,1.895824,0.184145,1.595479,0.560622,194.490705,1.332687,1.332687,False,False,False,False,safe-bo,
511,1,1.0,1.787884,1.508273,0.284961,1.581989,0.487236,195.10135,1.33015,1.33015,False,False,False,False,safe-bo,
512,1,1.0,1.743968,1.848048,0.163718,1.63643,0.590329,181.587415,1.422784,1.422784,False,False,False,False,safe-bo,
513,1,1.0,2.0,1.416604,0.208314,1.698643,0.67972,178.673973,1.366484,1.366484,False,False,False,False,safe-bo,
514,1,1.0,1.71929,1.436923,0.266777,1.47172,0.455089,181.95164,1.334754,1.334754,False,False,False,False,safe-bo,
515,1,1.0,1.753896,1.189157,0.240575,1.501394,0.800311,181.610458,1.246667,1.246667,False,False,False,False,safe-bo,
516,1,0.99171,1.770062,1.447775,0.223169,1.809868,0.577127,178.220093,1.317375,1.317375,False,False,False,False,safe-bo,
517,1,1.0,1.844962,1.330919,0.161234,1.765006,0.647258,181.056495,1.310484,1.310484,False,False,False,False,safe-bo,
518,1,1.0,1.672999,1.395162,0.233272,1.213763,0.702661,194.118083,1.291356,1.291356,False,False,False,False,safe-bo,
519,1,0.994204,1.759344,1.643733,0.359358,1.689505,0.571622,182.441258,1.380295,1.380295,False,False,False,False,safe-bo,
520,1,0.99769,1.673431,1.425767,0.240765,1.612123,0.476149,194.187407,1.353591,1.353591,False,False,False,False,safe-bo,
521,1,0.926587,1.843235,1.478968,0.229027,1.431156,0.839361,181.820755,1.145899,1.145899,False,False,False,False,safe-bo,
522,1,0.941963,1.719645,1.975621,0.207529,1.513117,0.68405,194.612434,1.301216,1.301216,False,False,False,False,safe-bo,
523,1,1.0,1.712113,1.647409,0.178452,1.778887,0.630963,197.805152,1.33979,1.33979,False,False,False,False,safe-bo,
524,1,0.938477,1.618874,1.653388,0.217469,1.611413,0.751829,197.99185,1.202503,1.202503,False,False,False,False,safe-bo,
525,1,0.885787,1.536836,0.960276,0.171777,1.635646,0.630158,194.82184,1.093425,1.093425,False,False,False,False,safe-bo,
526,1,0.932883,1.591527,1.516182,0.015374,1.468103,0.48186,197.845064,1.205332,1.205332,False,False,False,False,safe-bo,
527,1,1.0,1.807399,1.63408,0.147769,1.711463,0.564615,196.274446,1.390893,1.390893,False,False,False,False,safe-bo,
528,1,0.972034,1.945938,1.303672,0.19718,1.71986,0.379951,178.311109,1.159208,1.159208,False,False,False,False,safe-bo,
529,1,0.981466,1.877293,1.726874,0.039908,1.458756,0.512347,196.27385,1.33611,1.33611,False,False,False,False,safe-bo,
530,1,0.935528,1.782783,1.781558,0.264287,1.507073,0.683459,183.104758,1.319642,1.319642,False,False,False,False,safe-bo,
531,1,1.0,1.787015,1.232015,0.243181,1.573043,0.601346,194.250874,1.305439,1.305439,False,False,False,False,safe-bo,
532,1,1.0,1.811839,1.414235,0.315895,1.715318,0.602021,180.815187,1.301385,1.301385,False,False,False,False,safe-bo,
533,1,0.931181,1.685173,1.775486,0.189406,1.572934,0.534084,197.933494,1.278676,1.278676,False,False,False,False,safe-bo,
534,1,1.0,1.869521,1.465715,0.265078,1.723108,0.542442,182.888468,1.299446,1.299446,False,False,False,False,safe-bo,
535,1,1.0,1.82094,1.909054,0.159259,1.590769,0.674686,181.915194,1.412396,1.412396,False,False,False,False,safe-bo,
536,1,0.977103,1.718875,1.283045,0.277246,1.682044,0.534685,179.249251,1.279045,1.279045,False,False,False,False,safe-bo,
537,1,1.0,1.648457,1.526879,0.214725,1.684948,0.603343,183.178283,1.382587,1.382587,False,False,False,False,safe-bo,
538,1,1.0,1.753409,1.447398,0.028958,1.613187,0.546833,196.628115,1.296812,1.296812,False,False,False,False,safe-bo,
539,1,0.988366,1.851459,1.404938,0.208816,1.608661,0.44243,178.524415,1.311597,1.311597,False,False,False,False,safe-bo,
540,1,0.855625,1.79971,1.76068,0.259143,1.649747,0.657163,180.999455,1.229659,1.229659,False,False,False,False,safe-bo,
541,1,0.91863,1.612654,1.750169,0.203684,1.618089,0.443384,182.062434,1.211203,1.211203,False,False,False,False,safe-bo,
542,1,0.950716,1.664303,2.022356,0.314587,1.450333,0.496434,195.797161,1.332263,1.332263,False,False,False,False,safe-bo,
543,1,0.999049,1.844331,1.398392,0.241894,1.525053,0.588644,183.290351,1.357039,1.357039,False,False,False,False,safe-bo,
544,1,1.0,1.656099,1.630475,0.146374,1.592744,0.619092,196.404678,1.336424,1.336424,False,False,False,False,safe-bo,
545,1,1.0,1.741856,0.917162,0.222074,1.607496,0.618466,194.884497,1.258047,1.258047,False,False,False,False,safe-bo,
546,1,0.990616,1.693375,1.76911,0.187369,1.295192,0.603673,194.452295,1.406239,1.406239,False,False,False,False,safe-bo,
547,1,1.0,1.851954,1.543602,0.268484,1.524331,0.587993,181.278922,1.40226,1.40226,False,False,False,False,safe-bo,
548,1,1.0,1.752836,2.259887,0.158643,1.778649,0.624892,181.634739,1.325311,1.325311,False,False,False,False,safe-bo,
549,1,1.0,1.718825,1.407707,0.245421,1.480634,0.693844,180.98538,1.385738,1.385738,False,False,False,False,safe-bo,
550,1,0.981636,1.856718,1.364267,0.250539,1.741347,0.626116,196.650742,1.228744,1.228744,False,False,False,False,safe-bo,
551,1,0.962896,1.43954,1.472094,0.415143,1.498096,0.450168,193.831866,1.275929,1.275929,False,False,False,False,safe-bo,
552,1,0.979396,1.66581,1.74009,0.223821,1.191584,0.601582,193.989181,1.321677,1.321677,False,False,False,False,safe-bo,
553,1,1.0,1.597564,1.130391,0.421418,1.831041,0.747284,195.121239,1.1504,1.1504,False,False,False,False,safe-bo,
554,1,0.977561,1.784874,1.885055,0.194404,1.334949,0.759999,194.679706,1.346104,1.346104,False,False,False,False,safe-bo,
555,1,1.0,1.758383,1.99542,0.201319,1.564818,0.670512,195.992348,1.443279,1.443279,False,False,False,False,safe-bo,
556,1,1.0,1.626139,1.908567,0.085233,1.59948,0.579586,182.504875,1.369323,1.369323,False,False,False,False,safe-bo,
557,1,0.941864,1.700783,1.773548,0.271816,1.687725,0.489443,181.974867,1.284513,1.284513,False,False,False,False,safe-bo,
558,1,1.0,1.827893,1.583958,0.278294,1.380353,0.579016,194.392189,1.387373,1.387373,False,False,False,False,safe-bo,
559,1,0.937422,1.796395,1.429821,0.221237,1.504687,0.607582,196.641645,1.279288,1.279288,False,False,False,False,safe-bo,
560,1,1.0,1.935429,1.806629,0.19628,1.747646,0.584149,182.721146,1.330072,1.330072,False,False,False,False,safe-bo,
561,1,0.988529,1.663438,1.415891,0.109103,1.311076,0.654814,194.784779,1.334991,1.334991,False,False,False,False,safe-bo,
562,1,0.951293,1.839973,1.409796,0.270261,1.521011,0.638043,194.893414,1.341992,1.341992,False,False,False,False,safe-bo,
563,1,1.0,1.580536,1.212467,0.266728,1.82782,0.653688,178.982695,1.268897,1.268897,False,False,False,False,safe-bo,
564,1,0.983951,1.651739,1.346947,0.291007,1.563941,0.590293,181.88013,1.309773,1.309773,False,False,False,False,safe-bo,
565,1,0.917822,1.590614,1.477069,0.285333,1.493967,0.5181,182.897486,1.324224,1.324224,False,False,False,False,safe-bo,
566,1,1.0,1.955611,1.952725,0.331921,1.721307,0.652107,181.419553,1.44865,1.44865,False,False,False,False,safe-bo,
567,1,0.937143,1.647443,1.628685,0.093083,1.445726,0.601458,183.637568,1.286163,1.286163,False,False,False,False,safe-bo,
568,1,0.975501,1.619355,1.155513,0.409388,1.682938,0.605414,178.144104,1.224668,1.224668,False,False,False,False,safe-bo,
569,1,0.910023,1.869512,1.636663,0.241742,1.607262,0.43537,183.652123,1.18423,1.18423,False,False,False,False,safe-bo,
570,1,0.826394,1.749523,1.848582,0.106574,1.568924,0.623278,195.094721,1.161977,1.161977,False,False,False,False,safe-bo,
571,1,0.865608,1.557723,1.604941,0.156128,1.629178,0.641849,183.446573,1.159834,1.159834,False,False,False,False,safe-bo,
572,1,1.0,1.841995,1.560516,0.377446,1.389244,0.615689,193.886547,1.39055,1.39055,False,False,False,False,safe-bo,
573,1,0.958764,1.792242,1.329045,0.234604,1.594683,0.650778,197.72678,1.325949,1.325949,False,False,False,False,safe-bo,
574,1,0.987019,1.797186,1.337518,0.241628,1.481433,0.486767,183.705803,1.265351,1.265351,False,False,False,False,safe-bo,
575,1,0.934794,1.783571,1.26207,0.243391,1.575694,0.682778,182.986995,1.296615,1.296615,False,False,False,False,safe-bo,
576,1,0.906007,1.679891,1.656002,0.253108,1.424052,0.838823,197.661868,1.191602,1.191602,False,False,False,False,safe-bo,
577,1,1.0,1.873424,1.233851,0.219632,1.07423,0.711774,182.167966,1.130922,1.130922,False,False,False,False,safe-bo,
578,1,0.884376,1.739323,1.831659,0.243602,1.537066,0.643402,194.819811,1.220073,1.220073,False,False,False,False,safe-bo,
579,1,0.906084,1.676311,1.426298,0.219111,1.429736,0.631247,194.598792,1.235292,1.235292,False,False,False,False,safe-bo,
580,1,0.914279,1.652658,1.615796,0.189244,1.766543,0.600611,181.637629,1.196457,1.196457,False,False,False,False,safe-bo,
581,1,1.0,1.596582,1.396705,0.272283,1.831258,0.426441,194.21181,1.208575,1.208575,False,False,False,False,safe-bo,
582,1,1.0,1.703367,1.346581,0.28762,1.730921,0.645513,183.336508,1.24205,1.24205,False,False,False,False,safe-bo,
583,1,1.0,1.920917,1.765352,0.271939,1.570089,0.585581,195.604462,1.420873,1.420873,False,False,False,False,safe-bo,
584,1,1.0,1.921441,1.531829,0.0,1.558842,0.583604,182.881987,1.355949,1.355949,False,False,False,False,safe-bo,
585,1,0.978163,1.860853,1.748919,0.201019,1.470548,0.474009,195.253493,1.312113,1.312113,False,False,False,False,safe-bo,
586,1,0.956204,1.796908,1.619548,0.22603,1.360145,0.673359,182.701696,1.309228,1.309228,False,False,False,False,safe-bo,
587,1,1.0,1.534421,1.418499,0.143915,1.49972,0.577656,197.907944,1.313654,1.313654,False,False,False,False,safe-bo,
588,1,1.0,1.648531,1.810278,0.127369,1.35176,0.608642,196.243434,1.403681,1.403681,False,False,False,False,safe-bo,
589,1,1.0,1.752243,1.47787,0.159116,1.693796,0.622377,178.959587,1.333045,1.333045,False,False,False,False,safe-bo,
590,1,0.965562,1.861857,1.873971,0.25772,1.557191,0.457883,182.797703,1.386617,1.386617,False,False,False,False,safe-bo,
591,1,0.9703,1.84649,1.838615,0.207053,1.128881,0.514516,194.751449,1.263589,1.263589,False,False,False,False,safe-bo,
592,1,0.907138,1.508691,1.663907,0.331264,1.526093,0.582511,181.543809,1.275232,1.275232,False,False,False,False,safe-bo,
593,1,1.0,1.885494,1.974967,0.122574,1.412924,0.642531,181.625257,1.409201,1.409201,False,False,False,False,safe-bo,
594,1,0.966141,1.926409,1.937452,0.338041,1.712721,0.59074,196.318872,1.339384,1.339384,False,False,False,False,safe-bo,
595,1,1.0,1.756375,1.23273,0.244022,1.619644,0.664605,194.888505,1.278221,1.278221,False,False,False,False,safe-bo,
596,1,0.986595,1.653592,1.400665,0.132597,1.493622,0.400094,178.958656,1.237424,1.237424,False,False,False,False,safe-bo,
597,1,0.99066,1.816033,1.461124,0.189124,1.487775,0.4978,195.750677,1.333432,1.333432,False,False,False,False,safe-bo,
598,1,0.994239,1.852086,1.638292,0.226323,1.566225,0.656526,196.101415,1.398711,1.398711,False,False,False,False,safe-bo,
599,1,0.927028,1.76626,1.325949,0.181739,1.819118,0.541221,179.173978,1.179103,1.179103,False,False,False,False,safe-bo,
600,1,1.0,1.931441,1.675506,0.331657,1.782483,0.50442,183.3163,1.314652,1.314652,False,False,False,False,safe-bo,
601,1,0.926333,1.856858,1.47563,0.244583,1.543193,0.559186,181.616856,1.294416,1.294416,False,False,False,False,safe-bo,
602,1,0.929951,1.666094,1.393628,0.295328,1.378832,0.633205,195.154286,1.32185,1.32185,False,False,False,False,safe-bo,
603,1,0.95707,1.753307,1.912878,0.020521,1.758529,0.629651,180.890115,1.207264,1.207264,False,False,False,False,safe-bo,
604,1,1.0,1.750317,1.717828,0.281791,1.438895,0.721839,183.071403,1.433351,1.433351,False,False,False,False,safe-bo,
605,1,1.0,1.654865,1.648099,0.186626,1.597614,0.597565,196.22129,1.392028,1.392028,False,False,False,False,safe-bo,
606,1,0.944694,1.634776,1.364731,0.180269,1.451238,0.628749,184.303221,1.254532,1.254532,False,False,False,False,safe-bo,
607,1,1.0,1.758307,1.687477,0.21223,1.40539,0.472032,183.075642,1.434494,1.434494,False,False,False,False,safe-bo,
608,1,0.953424,1.691093,1.430767,0.110266,1.759373,0.37011,180.864474,1.113372,1.113372,False,False,False,False,safe-bo,
609,1,0.930025,1.645675,1.530075,0.041688,1.299691,0.636507,184.147376,1.245084,1.245084,False,False,False,False,safe-bo,
610,1,0.968007,1.563099,1.552233,0.182449,1.374538,0.539277,195.087873,1.350449,1.350449,False,False,False,False,safe-bo,
611,1,1.0,1.870823,1.347164,0.237602,1.510806,0.536679,178.551934,1.302567,1.302567,False,False,False,False,safe-bo,
612,1,1.0,1.574291,1.901079,0.251094,1.640017,0.55236,181.298369,1.415993,1.415993,False,False,False,False,safe-bo,
613,1,0.973747,1.676057,1.353046,0.306866,1.536598,0.694266,193.709949,1.295229,1.295229,False,False,False,False,safe-bo,
614,1,0.938249,1.853297,1.572554,0.24254,1.586557,0.613443,197.760572,1.275124,1.275124,False,False,False,False,safe-bo,
615,1,0.956213,1.675188,1.299413,0.227983,1.548902,0.522552,178.292214,1.222445,1.222445,False,False,False,False,safe-bo,
616,1,1.0,1.640586,1.370039,0.220529,1.475114,0.687921,182.874383,1.347816,1.347816,False,False,False,False,safe-bo,
617,1,0.998009,1.617684,1.594752,0.212137,1.689726,0.54636,193.622689,1.382466,1.382466,False,False,False,False,safe-bo,
618,1,1.0,1.785781,1.45035,0.126724,1.260335,0.600121,197.92468,1.325093,1.325093,False,False,False,False,safe-bo,
619,1,0.908688,1.766292,1.329185,0.106662,1.355468,0.628695,181.828018,1.17712,1.17712,False,False,False,False,safe-bo,
620,1,0.948237,1.771015,1.8006,0.007309,1.385913,0.54544,181.392249,1.227667,1.227667,False,False,False,False,safe-bo,
621,1,1.0,1.932,1.30739,0.259376,1.634066,0.58473,183.557677,1.313003,1.313003,False,False,False,False,safe-bo,
622,1,0.97227,1.683561,1.730816,0.264212,1.378303,0.53244,195.649845,1.347921,1.347921,False,False,False,False,safe-bo,
623,1,0.989257,1.700082,1.316832,0.21278,1.296889,0.504407,180.997065,1.251404,1.251404,False,False,False,False,safe-bo,
624,1,1.0,1.879789,1.635102,0.289491,1.421953,0.616603,180.934062,1.405014,1.405014,False,False,False,False,safe-bo,
625,1,1.0,1.728238,1.699089,0.071037,1.558616,0.696067,183.847709,1.337672,1.337672,False,False,False,False,safe-bo,
626,1,1.0,1.731973,1.885395,0.365832,1.718701,0.646284,196.69578,1.362638,1.362638,False,False,False,False,safe-bo,
627,1,1.0,1.640978,1.509541,0.352611,1.577961,0.519793,181.267682,1.366128,1.366128,False,False,False,False,safe-bo,
628,1,0.95472,1.924323,1.576397,0.383532,1.517675,0.783741,184.124261,1.227793,1.227793,False,False,False,False,safe-bo,
629,1,0.996695,1.606249,1.820424,0.082215,1.81813,0.445443,181.178258,1.234816,1.234816,False,False,False,False,safe-bo,
630,1,1.0,1.953989,1.389564,0.273147,1.528371,0.48038,180.937948,1.351984,1.351984,False,False,False,False,safe-bo,
631,1,0.988742,1.762109,1.850883,0.200263,1.455612,0.559949,181.378125,1.407934,1.407934,False,False,False,False,safe-bo,
632,1,1.0,1.705332,1.559624,0.16711,1.643164,0.696772,197.831417,1.362514,1.362514,False,False,False,False,safe-bo,
633,1,1.0,1.639988,1.801519,0.119875,1.689122,0.540653,181.515808,1.307709,1.307709,False,False,False,False,safe-bo,
634,1,0.997335,1.782666,1.469921,0.166681,1.408497,0.77415,197.65996,1.273913,1.273913,False,False,False,False,safe-bo,
635,1,0.933803,1.386425,1.173129,0.200359,1.717818,0.673067,195.033724,1.192328,1.192328,False,False,False,False,safe-bo,
636,1,0.912494,1.582513,1.553982,0.251037,1.549868,0.536239,179.123946,1.287516,1.287516,False,False,False,False,safe-bo,
637,1,1.0,1.784098,1.4851,0.148682,1.451715,0.583524,184.156452,1.319192,1.319192,False,False,False,False,safe-bo,
638,1,0.959049,1.865918,1.494802,0.179292,1.577703,0.693755,182.663268,1.300933,1.300933,False,False,False,False,safe-bo,
639,1,0.992924,1.536493,1.631758,0.334758,1.301633,0.592681,194.589305,1.411086,1.411086,False,False,False,False,safe-bo,
640,1,1.0,1.738456,1.557868,0.261495,1.639394,0.612692,195.627474,1.385708,1.385708,False,False,False,False,safe-bo,
641,1,0.955753,1.53423,1.610864,0.166379,1.659134,0.745374,181.673297,1.255122,1.255122,False,False,False,False,safe-bo,
642,1,1.0,1.71302,1.366907,0.229279,1.518129,0.575345,181.858036,1.378523,1.378523,False,False,False,False,safe-bo,
643,1,1.0,1.819737,1.445793,0.281475,1.616939,0.650783,195.037063,1.379111,1.379111,False,False,False,False,safe-bo,
644,1,1.0,1.81374,1.241543,0.11127,1.817972,0.585954,183.677285,1.249205,1.249205,False,False,False,False,safe-bo,
645,1,0.924458,1.888463,1.312539,0.322814,1.939769,0.530022,193.508454,1.112518,1.112518,False,False,False,False,safe-bo,
646,1,0.940768,1.646186,1.610026,0.238818,1.356814,0.502732,193.520808,1.292015,1.292015,False,False,False,False,safe-bo,
647,1,1.0,1.558707,1.645578,0.179151,1.496671,0.573153,193.7105,1.378694,1.378694,False,False,False,False,safe-bo,
648,1,0.857774,1.730014,1.788802,0.216851,1.486856,0.533588,183.888118,1.206009,1.206009,False,False,False,False,safe-bo,
649,1,0.978897,1.89734,1.75049,0.168493,1.378713,0.590307,193.568599,1.407227,1.407227,False,False,False,False,safe-bo,
650,1,0.943302,1.677689,1.481602,0.26222,1.606933,0.537158,183.117589,1.288482,1.288482,False,False,False,False,safe-bo,
651,1,0.981702,1.675609,1.667282,0.133035,1.775112,0.490593,184.154611,1.267953,1.267953,False,False,False,False,safe-bo,
652,1,1.0,1.526311,1.475152,0.239121,1.627553,0.576875,183.794494,1.359511,1.359511,False,False,False,False,safe-bo,
653,1,1.0,1.849998,1.594268,0.323492,1.584687,0.561186,182.763255,1.424629,1.424629,False,False,False,False,safe-bo,
654,1,0.982898,1.740401,1.396515,0.206803,1.60569,0.609945,178.813277,1.310591,1.310591,False,False,False,False,safe-bo,
655,1,1.0,1.755432,2.025636,0.252401,1.507701,0.657506,194.758122,1.457685,1.457685,False,False,False,False,safe-bo,
656,1,0.938106,1.56741,1.498593,0.084964,1.685426,0.625108,181.552494,1.207691,1.207691,False,False,False,False,safe-bo,
657,1,0.96252,1.707029,2.042759,0.154486,1.783176,0.457289,197.319459,1.218029,1.218029,False,False,False,False,safe-bo,
658,1,1.0,1.826285,1.916407,0.129525,1.405191,0.686077,195.341053,1.386506,1.386506,False,False,False,False,safe-bo,
659,1,0.98575,1.816391,1.801015,0.319433,1.709069,0.570687,180.73033,1.377317,1.377317,False,False,False,False,safe-bo,
660,1,1.0,1.510213,1.850323,0.349126,1.642586,0.501937,196.29595,1.401039,1.401039,False,False,False,False,safe-bo,
661,1,1.0,1.789536,1.482078,0.389427,1.583513,0.537455,195.362846,1.403549,1.403549,False,False,False,False,safe-bo,
662,1,1.0,2.0,1.465975,0.19525,1.495933,0.542094,183.076776,1.357894,1.357894,False,False,False,False,safe-bo,
663,1,1.0,1.842683,1.477893,0.213946,1.508963,0.662157,196.916157,1.39129,1.39129,False,False,False,False,safe-bo,
664,1,1.0,1.802412,1.301534,0.313909,1.647473,0.421032,178.439188,1.229869,1.229869,False,False,False,False,safe-bo,
665,1,1.0,1.698323,1.871577,0.211198,1.532073,0.510431,194.583793,1.444805,1.444805,False,False,False,False,safe-bo,
666,1,1.0,1.595387,1.70125,0.193339,1.463666,0.730491,180.839693,1.382385,1.382385,False,False,False,False,safe-bo,
667,1,1.0,1.825468,1.729416,0.207136,1.712293,0.554675,183.902585,1.390385,1.390385,False,False,False,False,safe-bo,
668,1,1.0,1.498918,1.516244,0.205375,1.555747,0.461191,180.561605,1.340728,1.340728,False,False,False,False,safe-bo,
669,1,0.92837,1.682952,1.632177,0.192223,1.599254,0.722471,197.317561,1.236791,1.236791,False,False,False,False,safe-bo,
670,1,0.969152,1.886117,1.686703,0.307965,1.563888,0.486714,181.106425,1.331123,1.331123,False,False,False,False,safe-bo,
671,1,1.0,1.776856,1.943004,0.343523,1.458733,0.572749,196.856123,1.452136,1.452136,False,False,False,False,safe-bo,
672,1,0.971281,1.63423,1.979151,0.217007,1.361029,0.517556,195.350084,1.358411,1.358411,False,False,False,False,safe-bo,
673,1,0.962639,1.672797,1.899932,0.287788,1.596889,0.586285,197.449336,1.383307,1.383307,False,False,False,False,safe-bo,
674,1,1.0,1.630497,1.647935,0.233957,1.631837,0.610621,184.222393,1.358232,1.358232,False,False,False,False,safe-bo,
675,1,0.991779,1.683586,1.249995,0.291999,1.697586,0.551967,180.4523,1.3034,1.3034,False,False,False,False,safe-bo,
676,1,0.948851,1.840073,1.858158,0.150034,1.556787,0.58465,184.01015,1.314953,1.314953,False,False,False,False,safe-bo,
677,1,1.0,1.79064,1.417946,0.220559,1.675752,0.601555,179.123334,1.31791,1.31791,False,False,False,False,safe-bo,
678,1,0.958852,1.516888,1.421835,0.194469,1.559503,0.602926,195.243288,1.309803,1.309803,False,False,False,False,safe-bo,
679,1,1.0,1.906084,1.84781,0.295595,1.591181,0.639135,194.797687,1.371395,1.371395,False,False,False,False,safe-bo,
680,1,1.0,1.843309,1.564275,0.03244,1.314798,0.707905,181.245517,1.293143,1.293143,False,False,False,False,safe-bo,
681,1,1.0,1.763364,1.188364,0.235416,1.04952,0.641995,181.925515,1.195557,1.195557,False,False,False,False,safe-bo,
682,1,1.0,1.700539,1.961485,0.197504,1.471899,0.647674,180.986236,1.418954,1.418954,False,False,False,False,safe-bo,
683,1,1.0,1.884063,1.576416,0.355019,1.393721,0.659863,195.302715,1.359367,1.359367,False,False,False,False,safe-bo,
684,1,0.988477,1.749022,1.866065,0.241543,1.57208,0.552555,180.917058,1.377366,1.377366,False,False,False,False,safe-bo,
685,1,1.0,1.634202,1.052934,0.297066,1.500222,0.644542,181.746027,1.283429,1.283429,False,False,False,False,safe-bo,
686,1,0.950545,1.909586,1.655613,0.208158,1.512951,0.654249,196.97306,1.262878,1.262878,False,False,False,False,safe-bo,
687,1,1.0,1.689299,1.882669,0.391086,1.577788,0.570322,181.132883,1.425862,1.425862,False,False,False,False,safe-bo,
688,1,0.95006,1.708808,1.752913,0.193253,1.721231,0.558763,193.590794,1.324352,1.324352,False,False,False,False,safe-bo,
689,1,0.919454,1.756483,1.56125,0.288097,1.450106,0.707788,182.993837,1.252772,1.252772,False,False,False,False,safe-bo,
690,1,1.0,1.94667,1.547228,0.244486,1.626462,0.618485,197.549521,1.37597,1.37597,False,False,False,False,safe-bo,
691,1,0.940394,1.616738,1.411125,0.131791,1.534003,0.544632,194.657279,1.269003,1.269003,False,False,False,False,safe-bo,
692,1,1.0,1.809669,1.456139,0.284721,1.356711,0.606518,193.633414,1.385064,1.385064,False,False,False,False,safe-bo,
693,1,1.0,1.702352,1.276259,0.232633,1.417361,0.616984,179.159508,1.373921,1.373921,False,False,False,False,safe-bo,
694,1,0.922767,1.484337,1.962286,0.205853,1.60288,0.525324,195.56263,1.299472,1.299472,False,False,False,False,safe-bo,
695,1,1.0,1.764014,1.668222,0.15014,1.365097,0.61641,197.31259,1.362679,1.362679,False,False,False,False,safe-bo,
696,1,0.898481,1.760971,1.888824,0.324343,1.761507,0.571545,180.887726,1.223536,1.223536,False,False,False,False,safe-bo,
697,1,1.0,1.764981,1.91919,0.382973,1.399509,0.485406,194.61771,1.393406,1.393406,False,False,False,False,safe-bo,
698,1,1.0,1.767857,1.320051,0.241092,1.595413,0.641174,194.535907,1.395616,1.395616,False,False,False,False,safe-bo,
699,1,1.0,1.568464,1.69583,0.160886,1.547911,0.629964,195.070525,1.390843,1.390843,False,False,False,False,safe-bo,
700,1,1.0,1.831088,1.646542,0.155534,1.624024,0.700287,181.188104,1.323182,1.323182,False,False,False,False,safe-bo,
701,1,0.992302,2.0,1.287961,0.304239,1.584674,0.582779,193.386395,1.313904,1.313904,False,False,False,False,safe-bo,
702,1,1.0,1.865449,1.584651,0.39776,1.434196,0.584332,197.617092,1.336181,1.336181,False,False,False,False,safe-bo,
703,1,0.988281,1.670729,1.546318,0.248017,1.517275,0.629233,180.969073,1.392698,1.392698,False,False,False,False,safe-bo,
704,1,1.0,1.932271,1.711665,0.361336,1.52356,0.652238,182.8982,1.372474,1.372474,False,False,False,False,safe-bo,
705,1,0.970231,1.606365,1.831782,0.069733,1.670888,0.506955,196.78847,1.254925,1.254925,False,False,False,False,safe-bo,
706,1,0.973623,1.6165,1.885511,0.116469,1.495514,0.665789,195.5623,1.294307,1.294307,False,False,False,False,safe-bo,
